"VAR1" "WAVE_NON" "TREE_NO" "año" "conos" "DBH" "crecimiento"
"1969" "Lookout" "w" "55" 1991 NA 6.3 5
"1970" "Lookout" "w" "55" 1992 18 6.3 5
"1971" "Lookout" "w" "55" 1993 18 6.3 5
"1972" "Lookout" "w" "55" 1994 1 6.3 8
"1973" "Lookout" "w" "55" 1995 4 6.3 9
"1974" "Lookout" "w" "55" 1996 3 6.3 9
"1975" "Lookout" "w" "55" 1997 23 6.3 6
"1976" "Lookout" "w" "55" 1998 17 6.3 3
"1977" "Lookout" "w" "550a" 1991 0 6.2 15
"1978" "Lookout" "w" "550a" 1992 0 6.2 11
"1979" "Lookout" "w" "550a" 1993 0 6.2 7
"1980" "Lookout" "w" "550a" 1994 0 6.2 8
"1981" "Lookout" "w" "550a" 1995 0 6.2 7
"1982" "Lookout" "w" "550a" 1996 10 6.2 6
"1983" "Lookout" "w" "550a" 1997 0 6.2 10
"1984" "Lookout" "w" "550a" 1998 0 6.2 7
"1985" "Lookout" "w" "56" 1991 NA 5 16
"1986" "Lookout" "w" "56" 1992 0 5 13
"1987" "Lookout" "w" "56" 1993 0 5 5
"1988" "Lookout" "w" "56" 1994 7 5 7
"1989" "Lookout" "w" "56" 1995 0 5 9
"1990" "Lookout" "w" "56" 1996 6 5 8
"1991" "Lookout" "w" "56" 1997 1 5 6
"1992" "Lookout" "w" "56" 1998 0 5 10
"1993" "Lookout" "w" "57" 1991 NA 6 7
"1994" "Lookout" "w" "57" 1992 10 6 10
"1995" "Lookout" "w" "57" 1993 1 6 6
"1996" "Lookout" "w" "57" 1994 11 6 7
"1997" "Lookout" "w" "57" 1995 19 6 6
"1998" "Lookout" "w" "57" 1996 16 6 3
"1999" "Lookout" "w" "57" 1997 12 6 5
"2000" "Lookout" "w" "57" 1998 6 6 14
"2001" "Lookout" "w" "58" 1991 NA 3.9 10
"2002" "Lookout" "w" "58" 1992 0 3.9 12
"2003" "Lookout" "w" "58" 1993 0 3.9 15
"2004" "Lookout" "w" "58" 1994 0 3.9 13
"2005" "Lookout" "w" "58" 1995 0 3.9 13
"2006" "Lookout" "w" "58" 1996 0 3.9 12
"2007" "Lookout" "w" "58" 1997 1 3.9 6
"2008" "Lookout" "w" "58" 1998 0 3.9 3
"2009" "Lookout" "w" "587a" 1991 0 6.7 9
"2010" "Lookout" "w" "587a" 1992 0 6.7 10
"2011" "Lookout" "w" "587a" 1993 0 6.7 10
"2012" "Lookout" "w" "587a" 1994 0 6.7 9
"2013" "Lookout" "w" "587a" 1995 14 6.7 13
"2014" "Lookout" "w" "587a" 1996 0 6.7 12
"2015" "Lookout" "w" "587a" 1997 0 6.7 12
"2016" "Lookout" "w" "587a" 1998 0 6.7 10
"2017" "Lookout" "w" "59" 1991 NA 6.6 11
"2018" "Lookout" "w" "59" 1992 0 6.6 10
"2019" "Lookout" "w" "59" 1993 6 6.6 6
"2020" "Lookout" "w" "59" 1994 8 6.6 13
"2021" "Lookout" "w" "59" 1995 6 6.6 8
"2022" "Lookout" "w" "59" 1996 7 6.6 10
"2023" "Lookout" "w" "59" 1997 17 6.6 6
"2024" "Lookout" "w" "59" 1998 13 6.6 8
"2025" "Lookout" "w" "60" 1991 NA NA 15
"2026" "Lookout" "w" "60" 1992 0 NA 15
"2027" "Lookout" "w" "60" 1993 5 NA 12
"2028" "Lookout" "w" "60" 1994 1 NA 11
"2029" "Lookout" "w" "60" 1995 2 NA 8
"2030" "Lookout" "w" "60" 1996 0 NA 8
"2031" "Lookout" "w" "60" 1997 0 NA NA
"2032" "Lookout" "w" "60" 1998 2 NA NA
"2033" "Lookout" "w" "61" 1991 NA 7.8 8
"2034" "Lookout" "w" "61" 1992 0 7.8 8
"2035" "Lookout" "w" "61" 1993 3 7.8 10
"2036" "Lookout" "w" "61" 1994 7 7.8 10
"2037" "Lookout" "w" "61" 1995 0 7.8 10
"2038" "Lookout" "w" "61" 1996 8 7.8 8
"2039" "Lookout" "w" "61" 1997 0 7.8 6
"2040" "Lookout" "w" "61" 1998 8 7.8 3
"2041" "Lookout" "w" "63" 1991 NA 8.6 7
"2042" "Lookout" "w" "63" 1992 0 8.6 6
"2043" "Lookout" "w" "63" 1993 5 8.6 5
"2044" "Lookout" "w" "63" 1994 12 8.6 8
"2045" "Lookout" "w" "63" 1995 15 8.6 6
"2046" "Lookout" "w" "63" 1996 5 8.6 4
"2047" "Lookout" "w" "63" 1997 4 8.6 5
"2048" "Lookout" "w" "63" 1998 20 8.6 3
"2049" "Lookout" "w" "64" 1991 NA 6.7 8
"2050" "Lookout" "w" "64" 1992 0 6.7 13
"2051" "Lookout" "w" "64" 1993 7 6.7 6
"2052" "Lookout" "w" "64" 1994 0 6.7 10
"2053" "Lookout" "w" "64" 1995 2 6.7 8
"2054" "Lookout" "w" "64" 1996 7 6.7 6
"2055" "Lookout" "w" "64" 1997 0 6.7 4
"2056" "Lookout" "w" "64" 1998 0 6.7 6
"2057" "Lookout" "w" "65" 1991 NA 7.6 11
"2058" "Lookout" "w" "65" 1992 4 7.6 20
"2059" "Lookout" "w" "65" 1993 7 7.6 8
"2060" "Lookout" "w" "65" 1994 3 7.6 7
"2061" "Lookout" "w" "65" 1995 11 7.6 5
"2062" "Lookout" "w" "65" 1996 0 7.6 8
"2063" "Lookout" "w" "65" 1997 0 7.6 5
"2064" "Lookout" "w" "65" 1998 1 7.6 6
"2065" "Lookout" "w" "67" 1991 NA 7.9 10
"2066" "Lookout" "w" "67" 1992 0 7.9 10
"2067" "Lookout" "w" "67" 1993 0 7.9 8
"2068" "Lookout" "w" "67" 1994 0 7.9 7
"2069" "Lookout" "w" "67" 1995 0 7.9 10
"2070" "Lookout" "w" "67" 1996 0 7.9 6
"2071" "Lookout" "w" "67" 1997 0 7.9 14
"2072" "Lookout" "w" "67" 1998 1 7.9 8
"2073" "Lookout" "w" "68" 1991 NA 7.3 12
"2074" "Lookout" "w" "68" 1992 0 7.3 10
"2075" "Lookout" "w" "68" 1993 0 7.3 5
"2076" "Lookout" "w" "68" 1994 0 7.3 6
"2077" "Lookout" "w" "68" 1995 0 7.3 7
"2078" "Lookout" "w" "68" 1996 0 7.3 8
"2079" "Lookout" "w" "68" 1997 0 7.3 10
"2080" "Lookout" "w" "68" 1998 1 7.3 8
"2081" "Lookout" "w" "69" 1991 NA 16.7 15
"2082" "Lookout" "w" "69" 1992 0 16.7 14
"2083" "Lookout" "w" "69" 1993 0 16.7 16
"2084" "Lookout" "w" "69" 1994 4 16.7 9
"2085" "Lookout" "w" "69" 1995 7 16.7 14
"2086" "Lookout" "w" "69" 1996 0 16.7 12
"2087" "Lookout" "w" "69" 1997 0 16.7 6
"2088" "Lookout" "w" "69" 1998 0 16.7 7
"2089" "Lookout" "w" "70" 1991 NA 7.3 17.8
"2090" "Lookout" "w" "70" 1992 0 7.3 7.2
"2091" "Lookout" "w" "70" 1993 0 7.3 10.7
"2092" "Lookout" "w" "70" 1994 0 7.3 17.4
"2093" "Lookout" "w" "70" 1995 0 7.3 14.7
"2094" "Lookout" "w" "70" 1996 0 7.3 10.8
"2095" "Lookout" "w" "70" 1997 0 7.3 14.6
"2096" "Lookout" "w" "70" 1998 3 7.3 12.2
"2097" "Lookout" "w" "71" 1991 NA 11.2 16
"2098" "Lookout" "w" "71" 1992 4 11.2 14
"2099" "Lookout" "w" "71" 1993 6 11.2 10
"2100" "Lookout" "w" "71" 1994 21 11.2 13
"2101" "Lookout" "w" "71" 1995 4 11.2 10
"2102" "Lookout" "w" "71" 1996 15 11.2 11
"2103" "Lookout" "w" "71" 1997 2 11.2 14
"2104" "Lookout" "w" "71" 1998 5 11.2 13
"2105" "Lookout" "w" "72" 1991 NA 6 NA
"2106" "Lookout" "w" "72" 1992 0 6 NA
"2107" "Lookout" "w" "72" 1993 0 6 NA
"2108" "Lookout" "w" "72" 1994 0 6 8
"2109" "Lookout" "w" "72" 1995 0 6 9
"2110" "Lookout" "w" "72" 1996 0 6 7
"2111" "Lookout" "w" "72" 1997 0 6 8
"2112" "Lookout" "w" "72" 1998 1 6 4
"2113" "Lookout" "w" "73" 1991 NA 7 7
"2114" "Lookout" "w" "73" 1992 2 7 6
"2115" "Lookout" "w" "73" 1993 3 7 7
"2116" "Lookout" "w" "73" 1994 8 7 6
"2117" "Lookout" "w" "73" 1995 5 7 3
"2118" "Lookout" "w" "73" 1996 4 7 6
"2119" "Lookout" "w" "73" 1997 4 7 3
"2120" "Lookout" "w" "73" 1998 1 7 5
"2121" "Lookout" "w" "83" 1991 7 12.8 16.5
"2122" "Lookout" "w" "83" 1992 15 12.8 14
"2123" "Lookout" "w" "83" 1993 27 12.8 12.4
"2124" "Lookout" "w" "83" 1994 33 12.8 9.3
"2125" "Lookout" "w" "83" 1995 8 12.8 10.2
"2126" "Lookout" "w" "83" 1996 19 12.8 9.9
"2127" "Lookout" "w" "83" 1997 3 12.8 7.9
"2128" "Lookout" "w" "83" 1998 19 12.8 9.4
"2129" "Lookout" "w" "84" 1991 NA 6 9.9
"2130" "Lookout" "w" "84" 1992 0 6 16
"2131" "Lookout" "w" "84" 1993 19 6 15.4
"2132" "Lookout" "w" "84" 1994 24 6 12.2
"2133" "Lookout" "w" "84" 1995 6 6 9.7
"2134" "Lookout" "w" "84" 1996 3 6 11.7
"2135" "Lookout" "w" "84" 1997 0 6 16.7
"2136" "Lookout" "w" "84" 1998 19 6 10.6
"2137" "Lookout" "w" "85" 1991 NA 9.7 14
"2138" "Lookout" "w" "85" 1992 0 9.7 7.7
"2139" "Lookout" "w" "85" 1993 0 9.7 8.4
"2140" "Lookout" "w" "85" 1994 5 9.7 7.9
"2141" "Lookout" "w" "85" 1995 4 9.7 7.3
"2142" "Lookout" "w" "85" 1996 3 9.7 7.9
"2143" "Lookout" "w" "85" 1997 0 9.7 10.7
"2144" "Lookout" "w" "85" 1998 0 9.7 9
"2145" "Lookout" "w" "86" 1991 NA 6.8 12.4
"2146" "Lookout" "w" "86" 1992 0 6.8 10.5
"2147" "Lookout" "w" "86" 1993 0 6.8 9.2
"2148" "Lookout" "w" "86" 1994 0 6.8 7.4
"2149" "Lookout" "w" "86" 1995 16 6.8 9.2
"2150" "Lookout" "w" "86" 1996 0 6.8 9.2
"2151" "Lookout" "w" "86" 1997 4 6.8 14.5
"2152" "Lookout" "w" "86" 1998 0 6.8 8.8
"2153" "Lookout" "w" "89" 1991 NA NA 15
"2154" "Lookout" "w" "89" 1992 6 NA 10
"2155" "Lookout" "w" "89" 1993 24 NA 6
"2156" "Lookout" "w" "89" 1994 5 NA 6
"2157" "Lookout" "w" "89" 1995 0 NA 8
"2158" "Lookout" "w" "89" 1996 0 NA 13
"2159" "Lookout" "w" "89" 1997 0 NA 5
"2160" "Lookout" "w" "89" 1998 1 NA 14
"2161" "Lookout" "w" "90" 1991 NA 12.2 11
"2162" "Lookout" "w" "90" 1992 0 12.2 8
"2163" "Lookout" "w" "90" 1993 28 12.2 6
"2164" "Lookout" "w" "90" 1994 37 12.2 4
"2165" "Lookout" "w" "90" 1995 11 12.2 6
"2166" "Lookout" "w" "90" 1996 17 12.2 5
"2167" "Lookout" "w" "90" 1997 6 12.2 7
"2168" "Lookout" "w" "90" 1998 8 12.2 8
"2169" "Lookout" "w" "91" 1991 NA 10.7 6
"2170" "Lookout" "w" "91" 1992 0 10.7 12
"2171" "Lookout" "w" "91" 1993 4 10.7 9
"2172" "Lookout" "w" "91" 1994 0 10.7 9
"2173" "Lookout" "w" "91" 1995 3 10.7 5
"2174" "Lookout" "w" "91" 1996 6 10.7 8
"2175" "Lookout" "w" "91" 1997 5 10.7 4
"2176" "Lookout" "w" "91" 1998 4 10.7 6
"2177" "Lookout" "w" "92" 1991 NA 7 NA
"2178" "Lookout" "w" "92" 1992 0 7 10
"2179" "Lookout" "w" "92" 1993 5 7 6
"2180" "Lookout" "w" "92" 1994 8 7 6
"2181" "Lookout" "w" "92" 1995 2 7 5
"2182" "Lookout" "w" "92" 1996 2 7 8
"2183" "Lookout" "w" "92" 1997 1 7 12
"2184" "Lookout" "w" "92" 1998 3 7 7
"2185" "Lookout" "w" "93" 1991 NA 6.5 10
"2186" "Lookout" "w" "93" 1991 NA 6.5 15
"2187" "Lookout" "w" "93" 1991 NA 6.5 10
"2188" "Lookout" "w" "93" 1991 NA 6.5 15
"2189" "Lookout" "w" "93" 1992 NA 6.5 8
"2190" "Lookout" "w" "93" 1992 NA 6.5 7
"2191" "Lookout" "w" "93" 1992 0 6.5 8
"2192" "Lookout" "w" "93" 1992 0 6.5 7
"2193" "Lookout" "w" "93" 1993 NA 6.5 6
"2194" "Lookout" "w" "93" 1993 NA 6.5 8
"2195" "Lookout" "w" "93" 1993 0 6.5 6
"2196" "Lookout" "w" "93" 1993 0 6.5 8
"2197" "Lookout" "w" "93" 1994 17 6.5 5
"2198" "Lookout" "w" "93" 1994 17 6.5 6
"2199" "Lookout" "w" "93" 1994 5 6.5 5
"2200" "Lookout" "w" "93" 1994 5 6.5 6
"2201" "Lookout" "w" "93" 1995 0 6.5 6
"2202" "Lookout" "w" "93" 1995 0 6.5 5
"2203" "Lookout" "w" "93" 1995 7 6.5 6
"2204" "Lookout" "w" "93" 1995 7 6.5 5
"2205" "Lookout" "w" "93" 1996 3 6.5 8
"2206" "Lookout" "w" "93" 1996 3 6.5 6
"2207" "Lookout" "w" "93" 1996 3 6.5 8
"2208" "Lookout" "w" "93" 1996 3 6.5 6
"2209" "Lookout" "w" "93" 1997 0 6.5 12
"2210" "Lookout" "w" "93" 1997 0 6.5 16
"2211" "Lookout" "w" "93" 1997 0 6.5 12
"2212" "Lookout" "w" "93" 1997 0 6.5 16
"2213" "Lookout" "w" "93" 1998 0 6.5 10
"2214" "Lookout" "w" "93" 1998 0 6.5 8
"2215" "Lookout" "w" "93" 1998 0 6.5 10
"2216" "Lookout" "w" "93" 1998 0 6.5 8
"2217" "Lookout" "w" "94" 1991 NA 9.2 11.5
"2218" "Lookout" "w" "94" 1992 0 9.2 6
"2219" "Lookout" "w" "94" 1993 4 9.2 9
"2220" "Lookout" "w" "94" 1994 9 9.2 7.5
"2221" "Lookout" "w" "94" 1995 0 9.2 8.7
"2222" "Lookout" "w" "94" 1996 0 9.2 13
"2223" "Lookout" "w" "94" 1997 0 9.2 13
"2224" "Lookout" "w" "94" 1998 2 9.2 10.6
"2225" "Lookout" "w" "95" 1991 NA 14.7 NA
"2226" "Lookout" "w" "95" 1992 0 14.7 NA
"2227" "Lookout" "w" "95" 1993 6 14.7 NA
"2228" "Lookout" "w" "95" 1994 9 14.7 NA
"2229" "Lookout" "w" "95" 1995 13 14.7 NA
"2230" "Lookout" "w" "95" 1996 5 14.7 NA
"2231" "Lookout" "w" "95" 1997 19 14.7 NA
"2232" "Lookout" "w" "95" 1998 16 14.7 NA
"2233" "Lookout" "w" "97" 1991 NA 10.7 10
"2234" "Lookout" "w" "97" 1992 0 10.7 12.4
"2235" "Lookout" "w" "97" 1993 0 10.7 4.5
"2236" "Lookout" "w" "97" 1994 20 10.7 9
"2237" "Lookout" "w" "97" 1995 40 10.7 9.1
"2238" "Lookout" "w" "97" 1996 9 10.7 9.3
"2239" "Lookout" "w" "97" 1997 8 10.7 12.2
"2240" "Lookout" "w" "97" 1998 6 10.7 8.4
"2241" "Lookout" "w" "98" 1991 NA 7.7 10.5
"2242" "Lookout" "w" "98" 1992 0 7.7 13.4
"2243" "Lookout" "w" "98" 1993 6 7.7 15.2
"2244" "Lookout" "w" "98" 1994 2 7.7 19
"2245" "Lookout" "w" "98" 1995 25 7.7 12
"2246" "Lookout" "w" "98" 1996 0 7.7 9.3
"2247" "Lookout" "w" "98" 1997 6 7.7 14.3
"2248" "Lookout" "w" "98" 1998 17 7.7 8.6
"2249" "Lookout" "w" "99" 1991 NA 7 9
"2250" "Lookout" "w" "99" 1992 0 7 7.8
"2251" "Lookout" "w" "99" 1993 25 7 6.5
"2252" "Lookout" "w" "99" 1994 7 7 7.2
"2253" "Lookout" "w" "99" 1995 4 7 8.5
"2254" "Lookout" "w" "99" 1996 12 7 7.5
"2255" "Lookout" "w" "99" 1997 5 7 12.4
"2256" "Lookout" "w" "99" 1998 17 7 10.4
"2257" "Lookout" "w" "C" 1991 0 8.2 7
"2258" "Lookout" "w" "C" 1991 0 8.2 11
"2259" "Lookout" "w" "C" 1991 NA 8.2 7
"2260" "Lookout" "w" "C" 1991 NA 8.2 11
"2261" "Lookout" "w" "C" 1992 0 8.2 8
"2262" "Lookout" "w" "C" 1992 0 8.2 13
"2263" "Lookout" "w" "C" 1992 6 8.2 8
"2264" "Lookout" "w" "C" 1992 6 8.2 13
"2265" "Lookout" "w" "C" 1993 0 8.2 6
"2266" "Lookout" "w" "C" 1993 0 8.2 10
"2267" "Lookout" "w" "C" 1993 3 8.2 6
"2268" "Lookout" "w" "C" 1993 3 8.2 10
"2269" "Lookout" "w" "C" 1994 0 8.2 8
"2270" "Lookout" "w" "C" 1994 0 8.2 11
"2271" "Lookout" "w" "C" 1994 11 8.2 8
"2272" "Lookout" "w" "C" 1994 11 8.2 11
"2273" "Lookout" "w" "C" 1995 34 8.2 14
"2274" "Lookout" "w" "C" 1995 34 8.2 6
"2275" "Lookout" "w" "C" 1995 9 8.2 14
"2276" "Lookout" "w" "C" 1995 9 8.2 6
"2277" "Lookout" "w" "C" 1996 0 8.2 13
"2278" "Lookout" "w" "C" 1996 0 8.2 8
"2279" "Lookout" "w" "C" 1996 1 8.2 13
"2280" "Lookout" "w" "C" 1996 1 8.2 8
"2281" "Lookout" "w" "C" 1997 8 8.2 14
"2282" "Lookout" "w" "C" 1997 8 8.2 10
"2283" "Lookout" "w" "C" 1997 2 8.2 14
"2284" "Lookout" "w" "C" 1997 2 8.2 10
"2285" "Lookout" "w" "C" 1998 7 8.2 12
"2286" "Lookout" "w" "C" 1998 7 8.2 6
"2287" "Lookout" "w" "C" 1998 11 8.2 12
"2288" "Lookout" "w" "C" 1998 11 8.2 6
"2289" "Lookout" "w" "S3" 1991 0 11.8 14
"2290" "Lookout" "w" "S3" 1992 0 11.8 13
"2291" "Lookout" "w" "S3" 1993 0 11.8 11
"2292" "Lookout" "w" "S3" 1994 0 11.8 10
"2293" "Lookout" "w" "S3" 1995 47 11.8 10
"2294" "Lookout" "w" "S3" 1996 6 11.8 11
"2295" "Lookout" "w" "S3" 1997 0 11.8 11
"2296" "Lookout" "w" "S3" 1998 7 11.8 10
"2297" "Shrewys" "w" "388" 1991 0 5.8 NA
"2298" "Shrewys" "w" "388" 1992 0 5.8 17
"2299" "Shrewys" "w" "388" 1993 0 5.8 11
"2300" "Shrewys" "w" "388" 1994 0 5.8 18
"2301" "Shrewys" "w" "388" 1995 0 5.8 11
"2302" "Shrewys" "w" "388" 1996 0 5.8 10
"2303" "Shrewys" "w" "388" 1997 2 5.8 12
"2304" "Shrewys" "w" "388" 1998 4 5.8 8
"2305" "Shrewys" "w" "399" 1991 0 7.2 24
"2306" "Shrewys" "w" "399" 1992 0 7.2 14
"2307" "Shrewys" "w" "399" 1993 0 7.2 15
"2308" "Shrewys" "w" "399" 1994 0 7.2 16
"2309" "Shrewys" "w" "399" 1995 3 7.2 10
"2310" "Shrewys" "w" "399" 1996 14 7.2 6
"2311" "Shrewys" "w" "399" 1997 0 7.2 12
"2312" "Shrewys" "w" "399" 1998 6 7.2 7
"2313" "Shrewys" "w" "405" 1991 0 NA NA
"2314" "Shrewys" "w" "405" 1992 3 NA NA
"2315" "Shrewys" "w" "405" 1993 0 NA 11
"2316" "Shrewys" "w" "405" 1994 0 NA 12
"2317" "Shrewys" "w" "405" 1995 0 NA 16
"2318" "Shrewys" "w" "405" 1996 0 NA 16
"2319" "Shrewys" "w" "405" 1997 4 NA 13
"2320" "Shrewys" "w" "405" 1998 0 NA 15
"2321" "Shrewys" "w" "408" 1991 0 5.6 NA
"2322" "Shrewys" "w" "408" 1992 0 5.6 NA
"2323" "Shrewys" "w" "408" 1993 0 5.6 11
"2324" "Shrewys" "w" "408" 1994 0 5.6 14
"2325" "Shrewys" "w" "408" 1995 0 5.6 13
"2326" "Shrewys" "w" "408" 1996 0 5.6 13
"2327" "Shrewys" "w" "408" 1997 0 5.6 15
"2328" "Shrewys" "w" "408" 1998 7 5.6 12
"2329" "Shrewys" "w" "420" 1991 0 6.9 NA
"2330" "Shrewys" "w" "420" 1992 0 6.9 NA
"2331" "Shrewys" "w" "420" 1993 0 6.9 NA
"2332" "Shrewys" "w" "420" 1994 0 6.9 NA
"2333" "Shrewys" "w" "420" 1995 0 6.9 16
"2334" "Shrewys" "w" "420" 1996 1 6.9 14
"2335" "Shrewys" "w" "420" 1997 0 6.9 18
"2336" "Shrewys" "w" "420" 1998 8 6.9 10
"2337" "Shrewys" "w" "424" 1991 0 11.3 19
"2338" "Shrewys" "w" "424" 1992 0 11.3 18
"2339" "Shrewys" "w" "424" 1993 0 11.3 14
"2340" "Shrewys" "w" "424" 1994 4 11.3 15
"2341" "Shrewys" "w" "424" 1995 0 11.3 17
"2342" "Shrewys" "w" "424" 1996 0 11.3 15
"2343" "Shrewys" "w" "424" 1997 9 11.3 15
"2344" "Shrewys" "w" "424" 1998 7 11.3 8
"2345" "Shrewys" "w" "456" 1991 0 9.6 22
"2346" "Shrewys" "w" "456" 1992 24 9.6 16
"2347" "Shrewys" "w" "456" 1993 4 9.6 11
"2348" "Shrewys" "w" "456" 1994 3 9.6 12
"2349" "Shrewys" "w" "456" 1995 0 9.6 18
"2350" "Shrewys" "w" "456" 1996 0 9.6 15
"2351" "Shrewys" "w" "456" 1997 0 9.6 14
"2352" "Shrewys" "w" "456" 1998 20 9.6 6
"2353" "Shrewys" "w" "485" 1991 0 6.8 4
"2354" "Shrewys" "w" "485" 1992 0 6.8 8
"2355" "Shrewys" "w" "485" 1993 8 6.8 6
"2356" "Shrewys" "w" "485" 1994 8 6.8 9
"2357" "Shrewys" "w" "485" 1995 10 6.8 7
"2358" "Shrewys" "w" "485" 1996 0 6.8 10
"2359" "Shrewys" "w" "485" 1997 0 6.8 7
"2360" "Shrewys" "w" "485" 1998 12 6.8 7
"2361" "Shrewys" "w" "487" 1991 0 6.9 8
"2362" "Shrewys" "w" "487" 1992 3 6.9 10
"2363" "Shrewys" "w" "487" 1993 4 6.9 8
"2364" "Shrewys" "w" "487" 1994 0 6.9 6
"2365" "Shrewys" "w" "487" 1995 0 6.9 6
"2366" "Shrewys" "w" "487" 1996 0 6.9 8
"2367" "Shrewys" "w" "487" 1997 0 6.9 11
"2368" "Shrewys" "w" "487" 1998 3 6.9 10
"2369" "Shrewys" "w" "492" 1991 0 6.6 30
"2370" "Shrewys" "w" "492" 1992 0 6.6 16
"2371" "Shrewys" "w" "492" 1993 0 6.6 24
"2372" "Shrewys" "w" "492" 1994 2 6.6 23
"2373" "Shrewys" "w" "492" 1995 0 6.6 20
"2374" "Shrewys" "w" "492" 1996 0 6.6 19
"2375" "Shrewys" "w" "492" 1997 0 6.6 21
"2376" "Shrewys" "w" "492" 1998 0 6.6 15
"2377" "Shrewys" "w" "502" 1991 0 4.8 30
"2378" "Shrewys" "w" "502" 1992 0 4.8 18
"2379" "Shrewys" "w" "502" 1993 0 4.8 11
"2380" "Shrewys" "w" "502" 1994 0 4.8 7
"2381" "Shrewys" "w" "502" 1995 1 4.8 5
"2382" "Shrewys" "w" "502" 1996 0 4.8 8
"2383" "Shrewys" "w" "502" 1997 0 4.8 13
"2384" "Shrewys" "w" "502" 1998 0 4.8 12
"2385" "Shrewys" "w" "504" 1991 0 4.4 19
"2386" "Shrewys" "w" "504" 1992 0 4.4 14
"2387" "Shrewys" "w" "504" 1993 0 4.4 14
"2388" "Shrewys" "w" "504" 1994 0 4.4 8
"2389" "Shrewys" "w" "504" 1995 2 4.4 15
"2390" "Shrewys" "w" "504" 1996 0 4.4 10
"2391" "Shrewys" "w" "504" 1997 1 4.4 12
"2392" "Shrewys" "w" "504" 1998 0 4.4 7
"2393" "Shrewys" "w" "511" 1991 0 4.8 18
"2394" "Shrewys" "w" "511" 1992 1 4.8 11
"2395" "Shrewys" "w" "511" 1993 0 4.8 8
"2396" "Shrewys" "w" "511" 1994 3 4.8 8
"2397" "Shrewys" "w" "511" 1995 0 4.8 9
"2398" "Shrewys" "w" "511" 1996 0 4.8 10
"2399" "Shrewys" "w" "511" 1997 0 4.8 16
"2400" "Shrewys" "w" "511" 1998 0 4.8 10
"2401" "Shrewys" "w" "513" 1991 0 8.5 28
"2402" "Shrewys" "w" "513" 1992 0 8.5 22
"2403" "Shrewys" "w" "513" 1993 0 8.5 28
"2404" "Shrewys" "w" "513" 1994 9 8.5 21
"2405" "Shrewys" "w" "513" 1995 0 8.5 18
"2406" "Shrewys" "w" "513" 1996 2 8.5 17
"2407" "Shrewys" "w" "513" 1997 0 8.5 20
"2408" "Shrewys" "w" "513" 1998 5 8.5 12
"2409" "Shrewys" "w" "522" 1991 0 7 NA
"2410" "Shrewys" "w" "522" 1992 0 7 20
"2411" "Shrewys" "w" "522" 1993 0 7 22
"2412" "Shrewys" "w" "522" 1994 0 7 20
"2413" "Shrewys" "w" "522" 1995 0 7 16
"2414" "Shrewys" "w" "522" 1996 0 7 17
"2415" "Shrewys" "w" "522" 1997 0 7 20
"2416" "Shrewys" "w" "522" 1998 1 7 19
"2417" "Shrewys" "w" "526" 1991 0 8.7 NA
"2418" "Shrewys" "w" "526" 1992 0 8.7 20
"2419" "Shrewys" "w" "526" 1993 3 8.7 15
"2420" "Shrewys" "w" "526" 1994 20 8.7 12
"2421" "Shrewys" "w" "526" 1995 9 8.7 12
"2422" "Shrewys" "w" "526" 1996 5 8.7 13
"2423" "Shrewys" "w" "526" 1997 19 8.7 17
"2424" "Shrewys" "w" "526" 1998 21 8.7 12
"2425" "Shrewys" "w" "531" 1991 0 6.6 18
"2426" "Shrewys" "w" "531" 1992 0 6.6 12
"2427" "Shrewys" "w" "531" 1993 0 6.6 16
"2428" "Shrewys" "w" "531" 1994 0 6.6 14
"2429" "Shrewys" "w" "531" 1995 3 6.6 11
"2430" "Shrewys" "w" "531" 1996 0 6.6 15
"2431" "Shrewys" "w" "531" 1997 0 6.6 24
"2432" "Shrewys" "w" "531" 1998 5 6.6 15
"2433" "Shrewys" "w" "535" 1991 0 8.6 18
"2434" "Shrewys" "w" "535" 1992 0 8.6 14
"2435" "Shrewys" "w" "535" 1993 2 8.6 14
"2436" "Shrewys" "w" "535" 1994 8 8.6 14
"2437" "Shrewys" "w" "535" 1995 2 8.6 15
"2438" "Shrewys" "w" "535" 1996 0 8.6 15
"2439" "Shrewys" "w" "535" 1997 0 8.6 15
"2440" "Shrewys" "w" "535" 1998 15 8.6 13
"2441" "Shrewys" "w" "537" 1991 0 5.3 18
"2442" "Shrewys" "w" "537" 1992 0 5.3 9
"2443" "Shrewys" "w" "537" 1993 3 5.3 5
"2444" "Shrewys" "w" "537" 1994 7 5.3 5
"2445" "Shrewys" "w" "537" 1995 0 5.3 6
"2446" "Shrewys" "w" "537" 1996 0 5.3 8
"2447" "Shrewys" "w" "537" 1997 0 5.3 6
"2448" "Shrewys" "w" "537" 1998 6 5.3 6
"2449" "Shrewys" "w" "538" 1991 0 10.4 25
"2450" "Shrewys" "w" "538" 1992 5 10.4 15
"2451" "Shrewys" "w" "538" 1993 12 10.4 15
"2452" "Shrewys" "w" "538" 1994 41 10.4 19
"2453" "Shrewys" "w" "538" 1995 39 10.4 21
"2454" "Shrewys" "w" "538" 1996 30 10.4 17
"2455" "Shrewys" "w" "538" 1997 29 10.4 13
"2456" "Shrewys" "w" "538" 1998 23 10.4 7
"2457" "Shrewys" "w" "542" 1991 0 6.4 24
"2458" "Shrewys" "w" "542" 1992 0 6.4 14
